34048.4	 264.71	 0.32860	 19.226	 2.873	 351.2561	 281.0049	 30.7349	 157.3627	 6.8846	 6.1862 
34027.9	 264.69	 0.32844	 19.236	 2.872	 351.0876	 280.8701	 30.7202	 157.2873	 6.8813	 6.1725 
34007.3	 264.66	 0.32828	 19.247	 2.870	 350.9193	 280.7354	 30.7054	 157.2118	 6.8780	 6.1587 
33986.8	 264.63	 0.32812	 19.257	 2.869	 350.7510	 280.6008	 30.6907	 157.1364	 6.8747	 6.1450 
33966.3	 264.60	 0.32796	 19.268	 2.867	 350.5828	 280.4662	 30.6760	 157.0611	 6.8714	 6.1314 
33945.8	 264.57	 0.32780	 19.278	 2.866	 350.4146	 280.3317	 30.6613	 156.9858	 6.8681	 6.1177 
33925.3	 264.54	 0.32764	 19.288	 2.864	 350.2466	 280.1973	 30.6466	 156.9105	 6.8648	 6.1041 
33904.9	 264.51	 0.32748	 19.299	 2.863	 350.0786	 280.0629	 30.6319	 156.8352	 6.8615	 6.0905 
33884.4	 264.48	 0.32732	 19.309	 2.861	 349.9107	 279.9286	 30.6172	 156.7600	 6.8582	 6.0769 
33863.9	 264.45	 0.32716	 19.319	 2.860	 349.7429	 279.7943	 30.6025	 156.6848	 6.8550	 6.0633 
33843.5	 264.42	 0.32700	 19.329	 2.858	 349.5751	 279.6601	 30.5878	 156.6097	 6.8517	 6.0498 
33823.1	 264.39	 0.32684	 19.340	 2.857	 349.4075	 279.5260	 30.5732	 156.5345	 6.8484	 6.0362 
33802.6	 264.36	 0.32668	 19.350	 2.855	 349.2399	 279.3919	 30.5585	 156.4595	 6.8451	 6.0227 
33782.2	 264.33	 0.32652	 19.360	 2.854	 349.0723	 279.2579	 30.5438	 156.3844	 6.8418	 6.0092 
33761.8	 264.30	 0.32636	 19.371	 2.852	 348.9049	 279.1239	 30.5292	 156.3094	 6.8385	 5.9958 
33741.4	 264.27	 0.32620	 19.381	 2.851	 348.7375	 278.9900	 30.5145	 156.2344	 6.8353	 5.9823 
33721	 264.24	 0.32604	 19.391	 2.849	 348.5703	 278.8562	 30.4999	 156.1595	 6.8320	 5.9689 
33700.7	 264.21	 0.32588	 19.401	 2.848	 348.4030	 278.7224	 30.4853	 156.0846	 6.8287	 5.9555 
33680.3	 264.18	 0.32572	 19.411	 2.846	 348.2359	 278.5887	 30.4706	 156.0097	 6.8254	 5.9421 
33659.9	 264.15	 0.32556	 19.422	 2.844	 348.0689	 278.4551	 30.4560	 155.9348	 6.8221	 5.9287 
33639.6	 264.12	 0.32540	 19.432	 2.843	 347.9019	 278.3215	 30.4414	 155.8600	 6.8189	 5.9154 
33619.3	 264.09	 0.32524	 19.442	 2.841	 347.7350	 278.1880	 30.4268	 155.7853	 6.8156	 5.9020 
33598.9	 264.06	 0.32508	 19.452	 2.840	 347.5682	 278.0545	 30.4122	 155.7105	 6.8123	 5.8887 
33578.6	 264.03	 0.32492	 19.462	 2.838	 347.4014	 277.9211	 30.3976	 155.6358	 6.8091	 5.8754 
33558.3	 264.00	 0.32476	 19.472	 2.837	 347.2347	 277.7878	 30.3830	 155.5612	 6.8058	 5.8622 
33538	 263.97	 0.32460	 19.483	 2.835	 347.0681	 277.6545	 30.3685	 155.4865	 6.8025	 5.8489 
33517.7	 263.94	 0.32444	 19.493	 2.833	 346.9016	 277.5213	 30.3539	 155.4119	 6.7993	 5.8357 
33497.5	 263.91	 0.32429	 19.503	 2.832	 346.7352	 277.3881	 30.3393	 155.3374	 6.7960	 5.8225 
33477.2	 263.88	 0.32413	 19.513	 2.830	 346.5688	 277.2550	 30.3248	 155.2628	 6.7927	 5.8093 
33456.9	 263.85	 0.32397	 19.523	 2.828	 346.4025	 277.1220	 30.3102	 155.1883	 6.7895	 5.7961 
33436.7	 263.82	 0.32381	 19.533	 2.827	 346.2363	 276.9890	 30.2957	 155.1139	 6.7862	 5.7830 
33416.4	 263.79	 0.32365	 19.543	 2.825	 346.0702	 276.8561	 30.2811	 155.0394	 6.7830	 5.7699 
33396.2	 263.76	 0.32349	 19.553	 2.824	 345.9041	 276.7233	 30.2666	 154.9650	 6.7797	 5.7568 
33376	 263.73	 0.32333	 19.563	 2.822	 345.7381	 276.5905	 30.2521	 154.8907	 6.7765	 5.7437 
33355.8	 263.70	 0.32318	 19.573	 2.820	 345.5722	 276.4578	 30.2376	 154.8164	 6.7732	 5.7306 
33335.6	 263.67	 0.32302	 19.583	 2.819	 345.4064	 276.3251	 30.2231	 154.7421	 6.7700	 5.7175 
33315.4	 263.64	 0.32286	 19.593	 2.817	 345.2406	 276.1925	 30.2086	 154.6678	 6.7667	 5.7045 
33295.2	 263.61	 0.32270	 19.603	 2.815	 345.0750	 276.0600	 30.1941	 154.5936	 6.7635	 5.6915 
33275.1	 263.58	 0.32254	 19.613	 2.814	 344.9094	 275.9275	 30.1796	 154.5194	 6.7602	 5.6785 
33254.9	 263.55	 0.32239	 19.623	 2.812	 344.7438	 275.7951	 30.1651	 154.4452	 6.7570	 5.6656 
33234.8	 263.52	 0.32223	 19.633	 2.810	 344.5784	 275.6627	 30.1506	 154.3711	 6.7537	 5.6526 
33214.6	 263.49	 0.32207	 19.643	 2.809	 344.4130	 275.5304	 30.1361	 154.2970	 6.7505	 5.6397 
33194.5	 263.46	 0.32191	 19.653	 2.807	 344.2477	 275.3982	 30.1217	 154.2230	 6.7473	 5.6268 
33174.4	 263.43	 0.32176	 19.663	 2.805	 344.0825	 275.2660	 30.1072	 154.1490	 6.7440	 5.6139 
33154.3	 263.40	 0.32160	 19.673	 2.803	 343.9173	 275.1339	 30.0928	 154.0750	 6.7408	 5.6010 
33134.2	 263.36	 0.32144	 19.683	 2.802	 343.7523	 275.0018	 30.0783	 154.0010	 6.7375	 5.5882 
33114.1	 263.33	 0.32128	 19.693	 2.800	 343.5873	 274.8698	 30.0639	 153.9271	 6.7343	 5.5753 
33094	 263.30	 0.32113	 19.702	 2.798	 343.4224	 274.7379	 30.0495	 153.8532	 6.7311	 5.5625 
33073.9	 263.27	 0.32097	 19.712	 2.796	 343.2575	 274.6060	 30.0350	 153.7794	 6.7278	 5.5497 
33053.9	 263.24	 0.32081	 19.722	 2.795	 343.0928	 274.4742	 30.0206	 153.7056	 6.7246	 5.5370 
33033.8	 263.21	 0.32065	 19.732	 2.793	 342.9281	 274.3425	 30.0062	 153.6318	 6.7214	 5.5242 
33013.8	 263.18	 0.32050	 19.742	 2.791	 342.7635	 274.2108	 29.9918	 153.5580	 6.7182	 5.5115 
32993.7	 263.15	 0.32034	 19.752	 2.789	 342.5989	 274.0791	 29.9774	 153.4843	 6.7149	 5.4988 
32973.7	 263.12	 0.32018	 19.761	 2.788	 342.4345	 273.9476	 29.9630	 153.4106	 6.7117	 5.4861 
32953.7	 263.09	 0.32003	 19.771	 2.786	 342.2701	 273.8161	 29.9486	 153.3370	 6.7085	 5.4734 
32933.7	 263.06	 0.31987	 19.781	 2.784	 342.1058	 273.6846	 29.9343	 153.2634	 6.7053	 5.4608 
32913.7	 263.03	 0.31971	 19.791	 2.782	 341.9415	 273.5532	 29.9199	 153.1898	 6.7021	 5.4481 
32893.7	 263.00	 0.31956	 19.800	 2.780	 341.7774	 273.4219	 29.9055	 153.1163	 6.6988	 5.4355 
32873.8	 262.97	 0.31940	 19.810	 2.779	 341.6133	 273.2906	 29.8912	 153.0428	 6.6956	 5.4229 
32853.8	 262.94	 0.31924	 19.820	 2.777	 341.4493	 273.1594	 29.8768	 152.9693	 6.6924	 5.4103 
32833.8	 262.91	 0.31909	 19.830	 2.775	 341.2854	 273.0283	 29.8625	 152.8958	 6.6892	 5.3978 
32813.9	 262.88	 0.31893	 19.839	 2.773	 341.1215	 272.8972	 29.8481	 152.8224	 6.6860	 5.3853 
32794	 262.85	 0.31878	 19.849	 2.771	 340.9577	 272.7662	 29.8338	 152.7491	 6.6828	 5.3727 
32774	 262.82	 0.31862	 19.859	 2.769	 340.7940	 272.6352	 29.8195	 152.6757	 6.6796	 5.3602 
32754.1	 262.79	 0.31846	 19.868	 2.768	 340.6304	 272.5043	 29.8052	 152.6024	 6.6764	 5.3478 
32734.2	 262.75	 0.31831	 19.878	 2.766	 340.4668	 272.3735	 29.7908	 152.5291	 6.6732	 5.3353 
32714.3	 262.72	 0.31815	 19.888	 2.764	 340.3034	 272.2427	 29.7765	 152.4559	 6.6699	 5.3229 
32694.4	 262.69	 0.31800	 19.897	 2.762	 340.1400	 272.1120	 29.7622	 152.3827	 6.6667	 5.3105 
32674.6	 262.66	 0.31784	 19.907	 2.760	 339.9766	 271.9813	 29.7480	 152.3095	 6.6635	 5.2981 
32654.7	 262.63	 0.31769	 19.916	 2.758	 339.8134	 271.8507	 29.7337	 152.2364	 6.6603	 5.2857 
32634.8	 262.60	 0.31753	 19.926	 2.756	 339.6502	 271.7202	 29.7194	 152.1633	 6.6571	 5.2733 
32615	 262.57	 0.31738	 19.936	 2.754	 339.4871	 271.5897	 29.7051	 152.0902	 6.6539	 5.2610 
32595.2	 262.54	 0.31722	 19.945	 2.753	 339.3241	 271.4593	 29.6909	 152.0172	 6.6508	 5.2487 
32575.3	 262.51	 0.31706	 19.955	 2.751	 339.1611	 271.3289	 29.6766	 151.9442	 6.6476	 5.2364 
32555.5	 262.48	 0.31691	 19.964	 2.749	 338.9983	 271.1986	 29.6623	 151.8712	 6.6444	 5.2241 
32535.7	 262.45	 0.31675	 19.974	 2.747	 338.8355	 271.0684	 29.6481	 151.7983	 6.6412	 5.2118 
32515.9	 262.42	 0.31660	 19.983	 2.745	 338.6728	 270.9382	 29.6339	 151.7254	 6.6380	 5.1996 
32496.1	 262.39	 0.31644	 19.993	 2.743	 338.5101	 270.8081	 29.6196	 151.6525	 6.6348	 5.1874 
32476.3	 262.35	 0.31629	 20.002	 2.741	 338.3475	 270.6780	 29.6054	 151.5797	 6.6316	 5.1752 
32456.6	 262.32	 0.31613	 20.012	 2.739	 338.1850	 270.5480	 29.5912	 151.5069	 6.6284	 5.1630 
32436.8	 262.29	 0.31598	 20.021	 2.737	 338.0226	 270.4181	 29.5770	 151.4341	 6.6252	 5.1508 
32417.1	 262.26	 0.31583	 20.031	 2.735	 337.8603	 270.2882	 29.5628	 151.3614	 6.6221	 5.1387 
32397.3	 262.23	 0.31567	 20.040	 2.733	 337.6980	 270.1584	 29.5486	 151.2887	 6.6189	 5.1265 
32377.6	 262.20	 0.31552	 20.050	 2.731	 337.5358	 270.0286	 29.5344	 151.2160	 6.6157	 5.1144 
32357.9	 262.17	 0.31536	 20.059	 2.729	 337.3737	 269.8989	 29.5202	 151.1434	 6.6125	 5.1024 
32338.2	 262.14	 0.31521	 20.069	 2.727	 337.2116	 269.7693	 29.5060	 151.0708	 6.6093	 5.0903 
32318.5	 262.11	 0.31505	 20.078	 2.725	 337.0497	 269.6397	 29.4918	 150.9982	 6.6062	 5.0782 
32298.8	 262.08	 0.31490	 20.087	 2.723	 336.8878	 269.5102	 29.4777	 150.9257	 6.6030	 5.0662 
32279.1	 262.05	 0.31474	 20.097	 2.721	 336.7259	 269.3807	 29.4635	 150.8532	 6.5998	 5.0542 
32259.4	 262.01	 0.31459	 20.106	 2.719	 336.5642	 269.2513	 29.4494	 150.7808	 6.5967	 5.0422 
32239.7	 261.98	 0.31444	 20.115	 2.717	 336.4025	 269.1220	 29.4352	 150.7083	 6.5935	 5.0302 
32220.1	 261.95	 0.31428	 20.125	 2.715	 336.2409	 268.9927	 29.4211	 150.6359	 6.5903	 5.0183 
32200.4	 261.92	 0.31413	 20.134	 2.713	 336.0794	 268.8635	 29.4069	 150.5636	 6.5872	 5.0064 
32180.8	 261.89	 0.31398	 20.143	 2.711	 335.9179	 268.7344	 29.3928	 150.4912	 6.5840	 4.9944 
32161.2	 261.86	 0.31382	 20.153	 2.709	 335.7566	 268.6053	 29.3787	 150.4189	 6.5808	 4.9825 
32141.6	 261.83	 0.31367	 20.162	 2.707	 335.5953	 268.4762	 29.3646	 150.3467	 6.5777	 4.9707 
32122	 261.80	 0.31351	 20.171	 2.705	 335.4340	 268.3472	 29.3505	 150.2745	 6.5745	 4.9588 
32102.4	 261.77	 0.31336	 20.181	 2.703	 335.2729	 268.2183	 29.3364	 150.2023	 6.5713	 4.9470 
32082.8	 261.73	 0.31321	 20.190	 2.701	 335.1118	 268.0895	 29.3223	 150.1301	 6.5682	 4.9352 
32063.2	 261.70	 0.31305	 20.199	 2.699	 334.9508	 267.9607	 29.3082	 150.0580	 6.5650	 4.9234 
32043.6	 261.67	 0.31290	 20.208	 2.697	 334.7899	 267.8319	 29.2941	 149.9859	 6.5619	 4.9116 
32024.1	 261.64	 0.31275	 20.217	 2.695	 334.6290	 267.7032	 29.2800	 149.9138	 6.5587	 4.8998 
32004.5	 261.61	 0.31259	 20.227	 2.693	 334.4683	 267.5746	 29.2660	 149.8418	 6.5556	 4.8881 
31985	 261.58	 0.31244	 20.236	 2.690	 334.3076	 267.4460	 29.2519	 149.7698	 6.5524	 4.8764 
31965.5	 261.55	 0.31229	 20.245	 2.688	 334.1469	 267.3175	 29.2379	 149.6978	 6.5493	 4.8647 
31945.9	 261.52	 0.31214	 20.254	 2.686	 333.9864	 267.1891	 29.2238	 149.6259	 6.5461	 4.8530 
31926.4	 261.48	 0.31198	 20.263	 2.684	 333.8259	 267.0607	 29.2098	 149.5540	 6.5430	 4.8413 
31906.9	 261.45	 0.31183	 20.272	 2.682	 333.6655	 266.9324	 29.1957	 149.4821	 6.5398	 4.8297 
31887.4	 261.42	 0.31168	 20.282	 2.680	 333.5052	 266.8041	 29.1817	 149.4103	 6.5367	 4.8180 
31867.9	 261.39	 0.31153	 20.291	 2.678	 333.3449	 266.6759	 29.1677	 149.3385	 6.5336	 4.8064 
31848.5	 261.36	 0.31137	 20.300	 2.676	 333.1847	 266.5478	 29.1537	 149.2668	 6.5304	 4.7948 
31829	 261.33	 0.31122	 20.309	 2.673	 333.0246	 266.4197	 29.1397	 149.1950	 6.5273	 4.7833 
31809.6	 261.30	 0.31107	 20.318	 2.671	 332.8646	 266.2917	 29.1257	 149.1233	 6.5241	 4.7717 
31790.1	 261.26	 0.31092	 20.327	 2.669	 332.7046	 266.1637	 29.1117	 149.0517	 6.5210	 4.7602 
31770.7	 261.23	 0.31076	 20.336	 2.667	 332.5447	 266.0358	 29.0977	 148.9800	 6.5179	 4.7487 
31751.3	 261.20	 0.31061	 20.345	 2.665	 332.3849	 265.9079	 29.0837	 148.9084	 6.5147	 4.7372 
31731.8	 261.17	 0.31046	 20.354	 2.663	 332.2252	 265.7801	 29.0697	 148.8369	 6.5116	 4.7257 
31712.4	 261.14	 0.31031	 20.363	 2.660	 332.0655	 265.6524	 29.0557	 148.7654	 6.5085	 4.7142 
31693	 261.11	 0.31016	 20.372	 2.658	 331.9059	 265.5247	 29.0418	 148.6939	 6.5054	 4.7028 
31673.6	 261.08	 0.31000	 20.381	 2.656	 331.7464	 265.3971	 29.0278	 148.6224	 6.5022	 4.6914 
31654.3	 261.04	 0.30985	 20.390	 2.654	 331.5870	 265.2696	 29.0139	 148.5510	 6.4991	 4.6800 
31634.9	 261.01	 0.30970	 20.399	 2.652	 331.4276	 265.1421	 28.9999	 148.4796	 6.4960	 4.6686 
31615.5	 260.98	 0.30955	 20.408	 2.649	 331.2683	 265.0146	 28.9860	 148.4082	 6.4929	 4.6572 
31596.2	 260.95	 0.30940	 20.417	 2.647	 331.1091	 264.8873	 28.9720	 148.3369	 6.4897	 4.6459 
31576.9	 260.92	 0.30925	 20.426	 2.645	 330.9499	 264.7599	 28.9581	 148.2656	 6.4866	 4.6346 
31557.5	 260.89	 0.30909	 20.435	 2.643	 330.7909	 264.6327	 28.9442	 148.1943	 6.4835	 4.6233 
31538.2	 260.85	 0.30894	 20.444	 2.640	 330.6319	 264.5055	 28.9303	 148.1231	 6.4804	 4.6120 
31518.9	 260.82	 0.30879	 20.453	 2.638	 330.4729	 264.3784	 28.9164	 148.0519	 6.4773	 4.6007 
31499.6	 260.79	 0.30864	 20.462	 2.636	 330.3141	 264.2513	 28.9025	 147.9807	 6.4742	 4.5895 
31480.3	 260.76	 0.30849	 20.470	 2.634	 330.1553	 264.1242	 28.8886	 147.9096	 6.4710	 4.5782 
31461	 260.73	 0.30834	 20.479	 2.631	 329.9966	 263.9973	 28.8747	 147.8385	 6.4679	 4.5670 
31441.7	 260.70	 0.30819	 20.488	 2.629	 329.8380	 263.8704	 28.8608	 147.7674	 6.4648	 4.5558 
31422.5	 260.66	 0.30804	 20.497	 2.627	 329.6794	 263.7435	 28.8469	 147.6964	 6.4617	 4.5447 
31403.2	 260.63	 0.30789	 20.506	 2.624	 329.5209	 263.6167	 28.8331	 147.6254	 6.4586	 4.5335 
31384	 260.60	 0.30774	 20.515	 2.622	 329.3625	 263.4900	 28.8192	 147.5544	 6.4555	 4.5224 
31364.7	 260.57	 0.30759	 20.523	 2.620	 329.2042	 263.3634	 28.8054	 147.4835	 6.4524	 4.5112 
31345.5	 260.54	 0.30743	 20.532	 2.617	 329.0459	 263.2367	 28.7915	 147.4126	 6.4493	 4.5001 
31326.3	 260.50	 0.30728	 20.541	 2.615	 328.8877	 263.1102	 28.7777	 147.3417	 6.4462	 4.4891 
31307.1	 260.47	 0.30713	 20.550	 2.613	 328.7296	 262.9837	 28.7638	 147.2709	 6.4431	 4.4780 
31287.9	 260.44	 0.30698	 20.558	 2.611	 328.5716	 262.8573	 28.7500	 147.2001	 6.4400	 4.4670 
31268.7	 260.41	 0.30683	 20.567	 2.608	 328.4136	 262.7309	 28.7362	 147.1293	 6.4369	 4.4559 
31249.5	 260.38	 0.30668	 20.576	 2.606	 328.2557	 262.6046	 28.7224	 147.0586	 6.4338	 4.4449 
31230.3	 260.35	 0.30653	 20.585	 2.603	 328.0979	 262.4783	 28.7086	 146.9879	 6.4307	 4.4339 
31211.2	 260.31	 0.30638	 20.593	 2.601	 327.9401	 262.3521	 28.6948	 146.9172	 6.4276	 4.4230 
31192	 260.28	 0.30623	 20.602	 2.599	 327.7825	 262.2260	 28.6810	 146.8465	 6.4245	 4.4120 
31172.9	 260.25	 0.30608	 20.611	 2.596	 327.6249	 262.0999	 28.6672	 146.7759	 6.4214	 4.4011 
31153.7	 260.22	 0.30593	 20.619	 2.594	 327.4673	 261.9739	 28.6534	 146.7054	 6.4184	 4.3902 
31134.6	 260.19	 0.30578	 20.628	 2.592	 327.3099	 261.8479	 28.6396	 146.6348	 6.4153	 4.3793 
31115.5	 260.15	 0.30563	 20.637	 2.589	 327.1525	 261.7220	 28.6258	 146.5643	 6.4122	 4.3684 
31096.4	 260.12	 0.30548	 20.645	 2.587	 326.9952	 261.5961	 28.6121	 146.4938	 6.4091	 4.3575 
31077.3	 260.09	 0.30533	 20.654	 2.584	 326.8379	 261.4704	 28.5983	 146.4234	 6.4060	 4.3467 
31058.2	 260.06	 0.30519	 20.662	 2.582	 326.6808	 261.3446	 28.5846	 146.3530	 6.4029	 4.3359 
31039.1	 260.03	 0.30504	 20.671	 2.580	 326.5237	 261.2190	 28.5708	 146.2826	 6.3999	 4.3251 
31020.1	 259.99	 0.30489	 20.680	 2.577	 326.3667	 261.0933	 28.5571	 146.2123	 6.3968	 4.3143 
31001	 259.96	 0.30474	 20.688	 2.575	 326.2097	 260.9678	 28.5434	 146.1420	 6.3937	 4.3035 
30981.9	 259.93	 0.30459	 20.697	 2.572	 326.0529	 260.8423	 28.5296	 146.0717	 6.3906	 4.2928 
30962.9	 259.90	 0.30444	 20.705	 2.570	 325.8961	 260.7168	 28.5159	 146.0014	 6.3876	 4.2820 
30943.9	 259.86	 0.30429	 20.714	 2.567	 325.7393	 260.5915	 28.5022	 145.9312	 6.3845	 4.2713 
30924.8	 259.83	 0.30414	 20.722	 2.565	 325.5827	 260.4661	 28.4885	 145.8610	 6.3814	 4.2606 
30905.8	 259.80	 0.30399	 20.731	 2.562	 325.4261	 260.3409	 28.4748	 145.7909	 6.3784	 4.2500 
30886.8	 259.77	 0.30384	 20.739	 2.560	 325.2696	 260.2157	 28.4611	 145.7208	 6.3753	 4.2393 
30867.8	 259.74	 0.30370	 20.748	 2.557	 325.1132	 260.0905	 28.4474	 145.6507	 6.3722	 4.2287 
30848.8	 259.70	 0.30355	 20.756	 2.555	 324.9568	 259.9654	 28.4337	 145.5806	 6.3692	 4.2181 
30829.9	 259.67	 0.30340	 20.765	 2.552	 324.8005	 259.8404	 28.4200	 145.5106	 6.3661	 4.2074 
30810.9	 259.64	 0.30325	 20.773	 2.550	 324.6443	 259.7154	 28.4064	 145.4406	 6.3630	 4.1969 
30791.9	 259.61	 0.30310	 20.781	 2.547	 324.4881	 259.5905	 28.3927	 145.3707	 6.3600	 4.1863 
30773	 259.57	 0.30295	 20.790	 2.545	 324.3321	 259.4657	 28.3791	 145.3008	 6.3569	 4.1758 
30754.1	 259.54	 0.30280	 20.798	 2.542	 324.1761	 259.3409	 28.3654	 145.2309	 6.3539	 4.1652 
30735.1	 259.51	 0.30266	 20.807	 2.540	 324.0201	 259.2161	 28.3518	 145.1610	 6.3508	 4.1547 
30716.2	 259.48	 0.30251	 20.815	 2.537	 323.8643	 259.0914	 28.3381	 145.0912	 6.3477	 4.1442 
30697.3	 259.44	 0.30236	 20.823	 2.535	 323.7085	 258.9668	 28.3245	 145.0214	 6.3447	 4.1337 
30678.4	 259.41	 0.30221	 20.832	 2.532	 323.5528	 258.8422	 28.3109	 144.9517	 6.3416	 4.1233 
30659.5	 259.38	 0.30206	 20.840	 2.530	 323.3972	 258.7177	 28.2973	 144.8819	 6.3386	 4.1129 
30640.6	 259.35	 0.30192	 20.848	 2.527	 323.2416	 258.5933	 28.2836	 144.8122	 6.3355	 4.1024 
30621.7	 259.31	 0.30177	 20.856	 2.525	 323.0861	 258.4689	 28.2700	 144.7426	 6.3325	 4.0920 
30602.9	 259.28	 0.30162	 20.865	 2.522	 322.9307	 258.3445	 28.2564	 144.6729	 6.3294	 4.0817 
30584	 259.25	 0.30147	 20.873	 2.519	 322.7753	 258.2203	 28.2428	 144.6033	 6.3264	 4.0713 
30565.2	 259.22	 0.30133	 20.881	 2.517	 322.6201	 258.0960	 28.2293	 144.5338	 6.3234	 4.0609 
30546.3	 259.18	 0.30118	 20.890	 2.514	 322.4649	 257.9719	 28.2157	 144.4643	 6.3203	 4.0506 
30527.5	 259.15	 0.30103	 20.898	 2.512	 322.3097	 257.8478	 28.2021	 144.3948	 6.3173	 4.0403 
30508.7	 259.12	 0.30088	 20.906	 2.509	 322.1547	 257.7237	 28.1885	 144.3253	 6.3142	 4.0300 
30489.9	 259.09	 0.30074	 20.914	 2.506	 321.9997	 257.5997	 28.1750	 144.2559	 6.3112	 4.0197 
30471.1	 259.05	 0.30059	 20.922	 2.504	 321.8448	 257.4758	 28.1614	 144.1865	 6.3082	 4.0095 
30452.3	 259.02	 0.30044	 20.931	 2.501	 321.6899	 257.3519	 28.1479	 144.1171	 6.3051	 3.9992 
30433.5	 258.99	 0.30030	 20.939	 2.499	 321.5351	 257.2281	 28.1343	 144.0477	 6.3021	 3.9890 
30414.7	 258.96	 0.30015	 20.947	 2.496	 321.3804	 257.1044	 28.1208	 143.9784	 6.2991	 3.9788 
30396	 258.92	 0.30000	 20.955	 2.493	 321.2258	 256.9807	 28.1073	 143.9092	 6.2960	 3.9686 
30377.2	 258.89	 0.29985	 20.963	 2.491	 321.0713	 256.8570	 28.0937	 143.8399	 6.2930	 3.9585 
30358.5	 258.86	 0.29971	 20.971	 2.488	 320.9168	 256.7334	 28.0802	 143.7707	 6.2900	 3.9483 
30339.7	 258.83	 0.29956	 20.979	 2.485	 320.7624	 256.6099	 28.0667	 143.7015	 6.2869	 3.9382 
30321	 258.79	 0.29941	 20.987	 2.483	 320.6080	 256.4864	 28.0532	 143.6324	 6.2839	 3.9281 
30302.3	 258.76	 0.29927	 20.996	 2.480	 320.4538	 256.3630	 28.0397	 143.5633	 6.2809	 3.9180 
30283.6	 258.73	 0.29912	 21.004	 2.477	 320.2996	 256.2397	 28.0262	 143.4942	 6.2779	 3.9079 
30264.9	 258.69	 0.29898	 21.012	 2.475	 320.1454	 256.1164	 28.0127	 143.4252	 6.2749	 3.8978 
30246.2	 258.66	 0.29883	 21.020	 2.472	 319.9914	 255.9931	 27.9992	 143.3561	 6.2718	 3.8878 
30227.5	 258.63	 0.29868	 21.028	 2.469	 319.8374	 255.8699	 27.9858	 143.2872	 6.2688	 3.8778 
30208.8	 258.60	 0.29854	 21.036	 2.466	 319.6835	 255.7468	 27.9723	 143.2182	 6.2658	 3.8678 
30190.1	 258.56	 0.29839	 21.044	 2.464	 319.5297	 255.6237	 27.9588	 143.1493	 6.2628	 3.8578 
30171.5	 258.53	 0.29824	 21.052	 2.461	 319.3759	 255.5007	 27.9454	 143.0804	 6.2598	 3.8478 
30152.8	 258.50	 0.29810	 21.060	 2.458	 319.2222	 255.3778	 27.9319	 143.0116	 6.2568	 3.8379 
30134.2	 258.46	 0.29795	 21.068	 2.456	 319.0686	 255.2549	 27.9185	 142.9427	 6.2537	 3.8279 
30115.6	 258.43	 0.29781	 21.076	 2.453	 318.9150	 255.1320	 27.9051	 142.8739	 6.2507	 3.8180 
30097	 258.40	 0.29766	 21.084	 2.450	 318.7616	 255.0092	 27.8916	 142.8052	 6.2477	 3.8081 
30078.3	 258.37	 0.29752	 21.091	 2.447	 318.6082	 254.8865	 27.8782	 142.7365	 6.2447	 3.7982 
30059.7	 258.33	 0.29737	 21.099	 2.444	 318.4548	 254.7639	 27.8648	 142.6678	 6.2417	 3.7884 
30041.1	 258.30	 0.29722	 21.107	 2.442	 318.3016	 254.6412	 27.8514	 142.5991	 6.2387	 3.7785 
30022.6	 258.27	 0.29708	 21.115	 2.439	 318.1484	 254.5187	 27.8380	 142.5305	 6.2357	 3.7687 
30004	 258.23	 0.29693	 21.123	 2.436	 317.9952	 254.3962	 27.8246	 142.4619	 6.2327	 3.7589 
29985.4	 258.20	 0.29679	 21.131	 2.433	 317.8422	 254.2737	 27.8112	 142.3933	 6.2297	 3.7491 
29966.9	 258.17	 0.29664	 21.139	 2.431	 317.6892	 254.1514	 27.7978	 142.3248	 6.2267	 3.7393 
29948.3	 258.13	 0.29650	 21.147	 2.428	 317.5363	 254.0290	 27.7844	 142.2563	 6.2237	 3.7296 
29929.8	 258.10	 0.29635	 21.154	 2.425	 317.3835	 253.9068	 27.7711	 142.1878	 6.2207	 3.7198 
29911.3	 258.07	 0.29621	 21.162	 2.422	 317.2307	 253.7846	 27.7577	 142.1194	 6.2177	 3.7101 
29892.7	 258.04	 0.29606	 21.170	 2.419	 317.0780	 253.6624	 27.7443	 142.0509	 6.2147	 3.7004 
29874.2	 258.00	 0.29592	 21.178	 2.416	 316.9254	 253.5403	 27.7310	 141.9826	 6.2117	 3.6907 
29855.7	 257.97	 0.29577	 21.185	 2.414	 316.7728	 253.4183	 27.7176	 141.9142	 6.2087	 3.6810 
29837.2	 257.94	 0.29563	 21.193	 2.411	 316.6203	 253.2963	 27.7043	 141.8459	 6.2058	 3.6714 
29818.7	 257.90	 0.29548	 21.201	 2.408	 316.4679	 253.1743	 27.6909	 141.7776	 6.2028	 3.6618 
29800.3	 257.87	 0.29534	 21.209	 2.405	 316.3156	 253.0525	 27.6776	 141.7094	 6.1998	 3.6521 
29781.8	 257.84	 0.29519	 21.216	 2.402	 316.1633	 252.9307	 27.6643	 141.6412	 6.1968	 3.6425 
29763.3	 257.80	 0.29505	 21.224	 2.399	 316.0111	 252.8089	 27.6510	 141.5730	 6.1938	 3.6330 
29744.9	 257.77	 0.29491	 21.232	 2.396	 315.8590	 252.6872	 27.6377	 141.5048	 6.1908	 3.6234 
